FECHA,CO,TLA,NO2,NOX,O3,PM10,SO2
18/11/2010,0.8,1,27,28,18,55,50
18/11/2010,0.8,1,25,26,19,51,35
18/11/2010,0.7,0,23,22,22,52,56
18/11/2010,0.7,0,20,19,22,48,39
18/11/2010,0.7,1,30,31,12,53,71
18/11/2010,0.9,10,36,47,8,53,36
18/11/2010,1.5,45,43,88,2,70,32
18/11/2010,1.6,41,47,87,10,55,14
18/11/2010,1.3,16,29,45,24,50,8
18/11/2010,1.2,12,26,39,27,51,7
18/11/2010,1.0,12,22,34,33,49,6
18/11/2010,1.1,12,26,37,31,59,6
18/11/2010,1.1,14,27,41,30,59,5
18/11/2010,1.3,13,26,39,31,63,5
18/11/2010,1.1,15,26,40,19,80,5
18/11/2010,1.2,17,26,43,18,54,5
18/11/2010,1.0,10,24,33,19,41,3
18/11/2010,1.1,18,29,46,13,44,4
18/11/2010,1.3,25,34,58,10,46,7
18/11/2010,1.2,15,31,47,6,42,7
18/11/2010,1.0,11,33,44,6,34,6
18/11/2010,1.0,14,32,46,5,31,7
18/11/2010,0.9,14,34,48,3,29,6
18/11/2010,0.8,3,26,29,12,18,6
19/11/2010,0.7,0,21,21,15,13,4
19/11/2010,0.7,1,21,21,16,15,3
19/11/2010,0.6,0,17,17,19,6,3
19/11/2010,0.7,0,19,20,16,8,3
19/11/2010,0.6,0,21,21,15,13,3
19/11/2010,0.8,3,27,30,10,17,3
19/11/2010,1.0,15,32,46,7,18,4
19/11/2010,1.3,24,34,58,9,20,4
19/11/2010,1.0,19,25,43,17,22,4
19/11/2010,1.1,23,22,45,19,27,5
19/11/2010,1.3,28,33,60,22,44,6
19/11/2010,1.6,36,44,80,25,62,8
19/11/2010,1.4,27,48,74,35,64,9
19/11/2010,1.3,16,47,63,48,65,8
19/11/2010,1.3,12,39,51,54,71,6
19/11/2010,1.3,15,31,45,60,44,4
19/11/2010,1.2,12,32,43,53,45,4
19/11/2010,1.5,17,49,65,23,90,81
19/11/2010,1.4,25,52,77,10,81,59
19/11/2010,1.2,12,31,44,17,54,8
19/11/2010,1.1,12,33,45,12,47,5
19/11/2010,1.3,24,42,66,3,49,4
19/11/2010,1.4,23,37,60,4,69,7
19/11/2010,1.1,11,35,46,5,61,29
20/11/2010,1.1,11,36,46,4,53,41
20/11/2010,1.2,14,35,49,3,43,63
20/11/2010,1.1,19,35,53,2,42,49
20/11/2010,1.1,14,33,46,2,36,33
20/11/2010,1.2,41,35,76,2,31,21
20/11/2010,1.1,27,33,59,2,25,7
20/11/2010,1.6,77,33,111,1,50,13
20/11/2010,2.5,129,40,169,2,56,13
20/11/2010,2.0,91,46,137,6,61,9
20/11/2010,2.0,50,55,105,18,60,9
20/11/2010,1.5,22,42,64,32,48,8
20/11/2010,1.4,18,39,57,39,64,10
20/11/2010,1.0,5,19,24,59,60,7
20/11/2010,1.1,6,24,30,67,49,8
20/11/2010,1.1,4,24,28,69,58,9
20/11/2010,1.0,2,23,25,72,67,8
20/11/2010,1.2,10,29,39,63,65,8
20/11/2010,1.1,4,29,33,53,73,9
20/11/2010,1.1,4,34,37,28,99,11
20/11/2010,1.0,8,21,29,27,51,4
20/11/2010,1.2,17,39,56,7,51,5
20/11/2010,1.2,16,42,58,6,46,3
20/11/2010,1.5,25,43,68,3,52,5
20/11/2010,1.6,42,45,87,1,63,6
21/11/2010,1.8,53,44,97,1,88,7
21/11/2010,1.5,26,40,66,2,70,5
21/11/2010,1.5,27,39,66,1,55,4
21/11/2010,1.2,24,36,60,3,39,4
21/11/2010,1.2,17,36,53,3,41,3
21/11/2010,1.0,7,32,39,4,32,3
21/11/2010,1.5,39,37,76,1,32,4
21/11/2010,1.9,78,39,117,2,41,5
21/11/2010,1.9,60,41,102,8,50,5
21/11/2010,1.9,27,45,72,25,73,5
21/11/2010,1.6,27,47,74,34,67,8
21/11/2010,1.2,14,33,47,46,57,12
21/11/2010,1.0,4,21,24,69,62,8
21/11/2010,1.2,5,23,28,72,50,8
21/11/2010,1.0,1,20,22,86,56,7
21/11/2010,1.0,1,17,18,80,51,6
21/11/2010,1.0,4,22,26,75,50,6
21/11/2010,1.2,5,35,40,64,57,8
21/11/2010,1.0,3,34,37,36,87,7
21/11/2010,0.9,5,26,31,29,57,4
21/11/2010,1.2,8,45,53,8,60,4
21/11/2010,1.2,12,45,57,8,50,4
21/11/2010,1.3,10,42,52,10,65,6
21/11/2010,1.0,1,35,36,15,56,6
22/11/2010,1.3,-99,-99,-99,1,64,7
22/11/2010,1.1,-99,-99,-99,8,42,5
22/11/2010,-99,-99,-99,-99,19,37,-99
22/11/2010,0.8,2,28,30,-99,37,5
22/11/2010,0.9,15,36,50,5,38,5
22/11/2010,1.1,47,41,89,2,41,8
22/11/2010,2.2,115,45,159,1,54,7
22/11/2010,3.4,205,52,257,2,89,10
22/11/2010,3.6,177,72,249,4,90,12
22/11/2010,3.4,141,82,222,9,109,14
22/11/2010,1.7,51,63,114,22,72,13
22/11/2010,1.8,31,69,100,34,88,11
22/11/2010,1.4,13,29,43,56,56,9
22/11/2010,1.1,7,26,33,75,72,9
22/11/2010,1.4,17,39,56,73,75,8
22/11/2010,1.2,7,27,33,68,61,7
22/11/2010,1.2,11,34,46,59,71,8
22/11/2010,1.3,11,42,53,48,92,9
22/11/2010,1.4,12,44,55,36,97,10
22/11/2010,1.4,20,28,48,28,51,4
22/11/2010,1.6,28,38,67,24,43,5
22/11/2010,1.8,49,47,97,6,64,5
22/11/2010,2.0,64,52,115,1,92,5
22/11/2010,1.8,62,50,112,1,91,5
23/11/2010,1.3,27,45,71,1,117,5
23/11/2010,1.0,11,42,52,4,100,4
23/11/2010,1.0,17,45,62,2,-99,4
23/11/2010,0.8,5,30,34,13,-99,4
23/11/2010,0.8,7,36,42,8,-99,4
23/11/2010,1.1,25,41,66,2,-99,5
23/11/2010,1.8,86,47,134,1,-99,6
23/11/2010,2.9,149,52,201,2,-99,9
23/11/2010,3.4,215,73,288,4,-99,16
23/11/2010,2.4,99,69,168,11,-99,12
23/11/2010,2.4,88,87,175,16,-99,18
23/11/2010,1.6,22,44,67,44,-99,11
23/11/2010,1.2,15,24,39,45,-99,7
23/11/2010,1.0,7,20,27,58,-99,8
23/11/2010,1.2,8,23,31,67,74,8
23/11/2010,1.1,8,22,30,60,66,9
23/11/2010,1.0,6,27,32,57,73,14
23/11/2010,1.1,12,36,48,26,64,8
23/11/2010,1.3,18,45,63,7,70,13
23/11/2010,1.6,31,43,74,3,91,12
23/11/2010,1.5,47,49,96,4,77,8
23/11/2010,1.3,29,39,68,4,74,21
23/11/2010,1.3,29,40,69,4,75,40
23/11/2010,1.1,23,38,61,3,66,87
24/11/2010,1.1,25,37,62,2,46,57
24/11/2010,0.9,9,30,39,6,58,47
24/11/2010,0.9,17,30,47,4,32,30
24/11/2010,0.9,25,31,57,2,35,20
24/11/2010,0.9,15,28,43,2,38,16
24/11/2010,1.3,71,33,104,1,46,15
24/11/2010,2.2,150,37,187,1,58,13
24/11/2010,3.9,236,42,278,1,89,17
24/11/2010,3.0,152,52,204,3,84,15
24/11/2010,1.9,54,52,105,17,84,22
24/11/2010,1.4,24,45,69,33,72,34
24/11/2010,1.6,33,66,99,36,82,22
24/11/2010,1.9,22,68,90,50,101,16
24/11/2010,1.8,18,60,77,66,90,12
24/11/2010,1.4,7,42,49,79,79,9
24/11/2010,1.3,3,34,39,85,57,8
24/11/2010,1.3,2,37,39,93,62,8
24/11/2010,1.7,5,46,51,55,83,7
24/11/2010,2.0,35,62,98,6,97,10
24/11/2010,2.3,38,66,104,2,84,8
24/11/2010,2.3,65,65,130,-99,125,12
24/11/2010,2.2,60,64,124,1,151,10
24/11/2010,1.8,38,59,96,-99,107,12
24/11/2010,1.7,49,54,103,1,84,14
25/11/2010,1.7,48,50,98,1,86,13
25/11/2010,1.6,48,46,95,1,71,11
25/11/2010,1.0,6,39,45,5,48,10
25/11/2010,1.1,17,40,57,3,63,9
25/11/2010,1.0,13,36,49,3,46,8
25/11/2010,1.3,46,40,86,1,55,8
25/11/2010,2.6,164,48,211,-99,127,11
25/11/2010,3.4,178,53,230,1,95,13
25/11/2010,4.4,244,72,316,3,141,15
25/11/2010,2.2,58,60,118,16,82,10
25/11/2010,2.5,40,84,125,30,114,10
25/11/2010,2.2,20,75,95,50,122,10
25/11/2010,1.5,9,40,49,66,98,8
25/11/2010,1.4,6,40,46,84,92,8
25/11/2010,1.7,8,47,56,88,86,8
25/11/2010,1.4,2,36,38,96,72,7
25/11/2010,1.4,7,37,43,83,67,6
25/11/2010,1.1,6,24,30,29,62,4
25/11/2010,2.0,22,63,84,13,132,8
25/11/2010,2.3,42,69,111,6,116,7
25/11/2010,1.6,19,45,65,8,70,5
25/11/2010,1.2,13,36,48,10,40,4
25/11/2010,1.9,44,43,88,2,48,5
25/11/2010,2.2,34,62,96,1,84,6
26/11/2010,1.3,27,40,67,1,41,4
26/11/2010,1.0,7,33,40,6,36,4
26/11/2010,1.4,23,40,62,1,41,5
26/11/2010,1.0,10,37,47,3,52,4
26/11/2010,0.9,5,34,39,6,64,4
26/11/2010,1.2,26,38,64,3,56,5
26/11/2010,2.1,104,44,148,1,72,7
26/11/2010,3.1,160,50,210,2,90,8
26/11/2010,2.6,105,48,154,6,82,7
26/11/2010,-99,-99,-99,-99,-99,83,-99
26/11/2010,-99,-99,-99,-99,-99,90,-99
26/11/2010,-99,-99,-99,-99,-99,81,-99
26/11/2010,-99,-99,-99,-99,-99,65,-99
26/11/2010,-99,-99,-99,-99,-99,64,-99
26/11/2010,0.6,11,30,42,-99,58,5
26/11/2010,0.7,11,32,43,-99,53,5
26/11/2010,0.8,15,40,54,-99,66,6
26/11/2010,1.8,38,57,96,-99,81,9
26/11/2010,2.0,76,66,142,-99,176,10
26/11/2010,0.6,11,33,44,-99,133,6
26/11/2010,0.6,14,44,58,-99,101,7
26/11/2010,0.5,9,31,39,-99,71,4
26/11/2010,0.6,10,32,42,-99,62,4
26/11/2010,0.6,15,37,52,-99,69,8
27/11/2010,0.4,8,29,37,-99,71,20
27/11/2010,0.4,7,31,37,-99,74,27
27/11/2010,0.5,6,32,38,-99,80,15
27/11/2010,0.5,21,29,50,-99,86,9
27/11/2010,0.6,46,29,75,-99,80,18
27/11/2010,0.7,66,31,97,-99,83,19
27/11/2010,0.9,93,31,124,-99,93,14
27/11/2010,1.3,138,32,169,-99,145,16
27/11/2010,1.9,118,34,152,-99,172,15
27/11/2010,1.6,99,44,143,-99,155,15
27/11/2010,1.5,76,57,131,-99,161,16
27/11/2010,1.5,46,62,109,-99,175,25
27/11/2010,1.0,20,42,62,-99,116,10
27/11/2010,0.6,7,23,30,-99,64,7
27/11/2010,0.7,5,27,32,-99,81,7
27/11/2010,0.9,11,34,45,-99,78,7
27/11/2010,0.6,7,32,39,-99,80,11
27/11/2010,0.7,5,33,38,-99,89,26
27/11/2010,1.1,14,62,76,-99,107,47
27/11/2010,1.2,22,60,82,-99,93,41
27/11/2010,1.2,27,59,86,-99,92,41
27/11/2010,1.5,52,60,111,-99,92,42
27/11/2010,1.4,44,56,100,-99,105,32
27/11/2010,1.4,47,53,100,-99,86,29
28/11/2010,1.1,25,47,72,-99,77,28
28/11/2010,0.9,19,44,63,-99,66,28
28/11/2010,1.1,34,45,79,-99,80,23
28/11/2010,1.1,30,40,71,-99,70,18
28/11/2010,0.8,13,37,49,-99,61,15
28/11/2010,0.9,17,39,56,-99,65,13
28/11/2010,1.3,43,38,81,-99,68,10
28/11/2010,1.9,88,40,128,-99,70,10
28/11/2010,2.1,79,62,141,-99,110,10
28/11/2010,2.0,52,74,126,-99,135,11
28/11/2010,1.4,17,55,72,-99,114,11
28/11/2010,1.4,11,46,57,-99,93,11
28/11/2010,0.8,3,27,30,-99,65,9
28/11/2010,0.6,4,23,26,-99,71,7
28/11/2010,0.6,3,24,27,-99,52,7
28/11/2010,0.5,1,19,19,-99,60,6
28/11/2010,0.8,2,26,28,-99,70,6
28/11/2010,1.0,-99,-99,-99,-99,89,7
28/11/2010,1.8,3,50,53,-99,87,6
28/11/2010,1.9,4,58,62,-99,83,6
28/11/2010,1.6,8,62,69,-99,75,6
28/11/2010,1.6,24,60,84,-99,79,6
28/11/2010,1.7,7,55,62,-99,86,6
28/11/2010,1.4,1,48,49,-99,83,5
29/11/2010,1.0,-99,-99,-99,-99,80,5
29/11/2010,0.9,-99,-99,-99,-99,67,6
29/11/2010,-99,-99,-99,-99,-99,52,-99
29/11/2010,0.8,14,43,57,-99,54,4
29/11/2010,0.8,17,43,61,-99,58,4
29/11/2010,1.1,48,43,91,-99,55,5
29/11/2010,1.9,128,45,173,-99,72,7
29/11/2010,3.6,274,54,328,-99,122,10
29/11/2010,2.5,187,60,247,-99,137,14
29/11/2010,1.7,84,65,149,-99,107,9
29/11/2010,-99,-99,-99,-99,-99,120,-99
29/11/2010,1.1,18,48,65,-99,89,12
29/11/2010,-99,-99,-99,-99,-99,-99,-99
29/11/2010,0.8,7,41,48,87,71,6
29/11/2010,0.7,2,31,33,103,72,5
29/11/2010,0.7,7,32,37,100,67,5
29/11/2010,0.7,5,31,35,86,56,5
29/11/2010,1.6,31,56,87,58,71,7
29/11/2010,1.7,13,71,84,29,102,6
29/11/2010,1.8,19,69,89,10,101,7
29/11/2010,2.0,56,72,128,1,111,9
29/11/2010,1.5,67,56,123,1,124,14
29/11/2010,1.9,67,64,131,0,102,7
29/11/2010,2.1,44,63,107,0,91,6
30/11/2010,1.4,70,46,116,0,63,6
30/11/2010,1.0,43,44,87,0,55,5
30/11/2010,0.9,29,41,70,1,52,4
30/11/2010,0.6,6,37,44,2,55,4
30/11/2010,0.7,23,38,62,1,51,4
30/11/2010,1.0,52,37,89,1,51,5
30/11/2010,2.0,147,42,189,1,76,7
30/11/2010,2.7,182,43,225,1,80,8
30/11/2010,3.1,180,63,243,3,97,9
30/11/2010,1.9,78,62,141,16,88,8
30/11/2010,1.2,31,48,79,31,65,8
30/11/2010,1.2,25,51,76,43,-99,9
30/11/2010,0.8,13,38,50,65,-99,9
30/11/2010,0.4,4,22,26,77,67,10
30/11/2010,0.7,14,31,45,71,61,10
30/11/2010,0.7,7,36,43,85,62,10
30/11/2010,0.6,3,33,35,89,85,13
30/11/2010,0.5,7,32,38,33,170,13
30/11/2010,0.7,18,40,58,12,118,8
30/11/2010,0.6,12,36,49,9,105,8
30/11/2010,0.4,8,26,34,12,74,9
30/11/2010,0.4,9,22,31,13,50,10
30/11/2010,0.4,17,32,49,5,48,18
30/11/2010,0.4,14,32,47,3,48,41
01/12/2010,0.2,7,30,37,4,48,59
01/12/2010,0.3,29,34,63,1,60,91
01/12/2010,0.4,46,35,81,2,74,125
01/12/2010,0.3,23,33,57,3,70,115
01/12/2010,0.2,6,31,38,4,52,92
01/12/2010,0.3,18,33,50,2,55,98
01/12/2010,0.7,55,36,91,1,59,78
01/12/2010,1.3,89,39,127,2,84,98
01/12/2010,1.4,103,40,142,2,97,90
01/12/2010,1.5,91,45,136,5,107,70
01/12/2010,1.6,101,55,155,9,132,64
01/12/2010,1.7,86,76,162,16,145,60
01/12/2010,1.7,64,88,152,26,141,44
01/12/2010,1.2,27,74,100,46,115,33
01/12/2010,0.9,13,51,64,59,106,19
01/12/2010,0.6,8,29,37,57,60,12
01/12/2010,0.7,7,39,46,58,94,14
01/12/2010,-99,12,50,60,-99,-99,-99
01/12/2010,0.9,18,52,70,22,-99,15
01/12/2010,0.9,-99,-99,-99,-99,-99,-99
01/12/2010,0.7,22,58,80,8,-99,110
01/12/2010,0.8,26,56,82,5,-99,116
01/12/2010,0.9,45,56,101,2,-99,123
01/12/2010,1.3,100,56,156,2,-99,137
02/12/2010,1.1,91,58,149,1,-99,99
02/12/2010,0.7,30,49,79,1,-99,41
02/12/2010,0.2,4,36,39,10,-99,25
02/12/2010,0.1,2,32,34,11,-99,18
02/12/2010,0.2,14,35,48,5,-99,14
02/12/2010,0.6,44,39,83,1,-99,12
02/12/2010,1.4,109,42,150,1,-99,13
02/12/2010,2.3,161,42,203,1,-99,13
02/12/2010,1.8,108,47,155,5,-99,13
02/12/2010,2.0,86,65,150,11,-99,17
02/12/2010,1.5,76,72,148,18,-99,24
02/12/2010,0.9,29,53,81,38,-99,13
02/12/2010,0.6,14,31,44,56,-99,10
02/12/2010,0.7,11,31,42,60,-99,13
02/12/2010,0.4,12,23,35,55,-99,36
02/12/2010,0.5,9,23,33,51,-99,19
02/12/2010,0.5,12,29,41,46,-99,14
02/12/2010,0.6,12,41,53,33,-99,18
02/12/2010,0.9,29,56,85,10,94,17
02/12/2010,0.6,10,44,54,14,96,13
02/12/2010,0.6,15,45,60,12,78,12
02/12/2010,0.8,40,53,93,-99,82,7
02/12/2010,1.0,50,49,99,1,71,14
02/12/2010,0.8,39,46,85,1,68,18
03/12/2010,0.7,31,45,76,1,49,20
03/12/2010,0.5,27,42,69,2,60,23
03/12/2010,0.2,6,34,40,7,32,20
03/12/2010,0.2,10,35,44,6,27,12
03/12/2010,0.3,10,33,43,4,27,15
03/12/2010,0.5,35,37,72,2,30,16
03/12/2010,1.4,109,42,150,1,43,19
03/12/2010,3.0,267,51,317,1,95,22
03/12/2010,2.4,172,52,224,4,98,20
03/12/2010,1.3,64,51,115,16,65,25
03/12/2010,1.6,65,72,138,21,84,30
03/12/2010,0.9,47,51,99,27,80,20
03/12/2010,0.8,25,35,60,37,44,9
03/12/2010,0.9,29,33,62,33,36,9
03/12/2010,0.7,23,23,45,39,56,10
03/12/2010,0.6,18,34,51,48,64,18
03/12/2010,0.6,17,45,62,31,95,116
03/12/2010,0.7,14,44,59,25,75,25
03/12/2010,0.9,20,54,74,14,69,7
03/12/2010,1.1,36,54,90,4,72,39
03/12/2010,0.9,42,48,89,3,70,47
03/12/2010,0.7,29,49,78,2,46,60
03/12/2010,1.0,64,49,113,2,53,140
03/12/2010,1.1,53,47,101,2,60,60
04/12/2010,0.9,36,49,85,1,60,29
04/12/2010,1.0,60,45,105,1,57,20
04/12/2010,0.9,49,39,88,1,29,10
04/12/2010,0.7,41,37,78,1,18,7
04/12/2010,0.7,30,36,66,1,28,8
04/12/2010,0.9,54,37,91,1,28,9
04/12/2010,1.0,67,40,107,1,37,10
04/12/2010,1.7,134,43,178,2,57,11
04/12/2010,2.3,146,51,197,5,72,14
04/12/2010,2.1,96,75,171,12,105,20
04/12/2010,1.6,50,72,122,27,90,21
04/12/2010,1.4,42,76,118,33,90,17
04/12/2010,1.2,38,71,109,33,81,16
04/12/2010,0.8,24,39,62,36,46,9
04/12/2010,0.6,12,26,38,42,35,7
04/12/2010,0.6,9,22,31,39,32,5
04/12/2010,0.5,8,30,39,41,60,43
04/12/2010,0.5,10,32,42,22,51,22
04/12/2010,1.0,38,47,84,4,49,18
04/12/2010,1.3,59,47,106,1,71,40
04/12/2010,1.4,66,47,113,1,78,30
04/12/2010,1.7,108,45,153,1,74,26
04/12/2010,2.0,131,42,174,1,102,24
04/12/2010,1.0,56,41,97,1,54,27
05/12/2010,0.9,47,41,87,1,38,40
05/12/2010,1.1,65,38,103,1,40,32
05/12/2010,0.9,47,38,85,1,49,26
05/12/2010,1.0,52,36,88,1,54,12
05/12/2010,0.6,17,32,49,1,23,8
05/12/2010,0.6,28,32,60,1,32,8
05/12/2010,0.5,22,32,54,1,24,8
05/12/2010,0.9,51,33,84,2,31,10
05/12/2010,1.1,68,40,107,7,43,15
05/12/2010,1.8,113,65,178,10,91,37
05/12/2010,1.2,52,61,113,23,75,34
05/12/2010,1.0,40,54,94,28,63,28
05/12/2010,0.7,13,33,46,47,50,19
05/12/2010,0.5,7,30,36,60,61,14
05/12/2010,0.5,5,22,26,60,44,12
05/12/2010,0.4,6,21,27,54,43,7
05/12/2010,0.4,4,20,24,47,39,6
05/12/2010,0.4,3,24,27,33,81,7
05/12/2010,0.3,4,27,31,17,115,7
05/12/2010,0.4,4,28,31,12,61,10
05/12/2010,0.3,1,24,25,12,63,9
05/12/2010,0.2,0,21,19,15,44,5
05/12/2010,0.2,2,23,24,14,38,4
05/12/2010,0.1,1,20,20,17,26,4
06/12/2010,0.2,-99,-99,-99,9,32,5
06/12/2010,1.0,-99,-99,-99,2,34,9
06/12/2010,-99,-99,-99,-99,0,39,-99
06/12/2010,0.1,2,23,25,-99,26,14
06/12/2010,0.2,14,24,38,4,32,11
06/12/2010,0.5,57,30,87,0,43,9
06/12/2010,1.2,94,30,124,0,41,10
06/12/2010,1.9,134,36,169,1,57,10
06/12/2010,1.6,84,45,128,5,57,9
06/12/2010,0.6,24,24,48,18,33,7
06/12/2010,0.6,21,19,40,27,31,5
06/12/2010,0.4,14,18,32,31,37,5
06/12/2010,0.5,14,19,32,37,42,5
06/12/2010,0.3,8,18,25,42,36,4
06/12/2010,0.4,10,16,26,39,67,4
06/12/2010,0.3,10,16,26,35,52,5
06/12/2010,0.4,13,14,27,31,66,4
06/12/2010,0.4,16,23,38,19,80,4
06/12/2010,0.5,13,26,39,11,98,8
06/12/2010,0.4,16,27,42,8,49,4
06/12/2010,0.3,11,26,37,8,25,5
06/12/2010,0.4,19,32,51,6,19,4
06/12/2010,0.2,9,23,32,8,20,3
06/12/2010,0.2,6,28,34,5,19,4
07/12/2010,0.2,8,30,37,3,34,5
07/12/2010,0.2,8,28,36,6,39,9
07/12/2010,0.4,33,32,65,0,47,10
07/12/2010,0.4,50,30,80,1,72,11
07/12/2010,0.3,20,25,45,1,26,7
07/12/2010,0.3,26,26,52,-99,16,6
07/12/2010,1.0,90,32,122,-99,35,8
07/12/2010,1.6,144,37,181,-99,64,13
07/12/2010,1.0,63,30,92,-99,39,8
07/12/2010,0.8,43,29,73,9,36,6
07/12/2010,1.0,46,34,81,14,58,8
07/12/2010,1.0,41,46,88,22,71,7
07/12/2010,1.2,35,46,81,29,61,6
07/12/2010,-99,-99,-99,-99,-99,66,-99
07/12/2010,0.9,21,38,59,47,57,6
07/12/2010,0.7,16,38,54,51,63,6
07/12/2010,0.8,21,42,62,43,56,6
07/12/2010,1.5,37,46,83,33,69,7
07/12/2010,2.0,65,61,126,13,64,11
07/12/2010,2.1,69,76,145,1,102,9
07/12/2010,3.1,150,72,221,1,109,14
07/12/2010,3.1,193,69,261,1,105,15
07/12/2010,2.4,152,59,212,1,89,17
07/12/2010,1.8,115,53,167,1,84,18
08/12/2010,1.1,53,47,100,0,87,16
08/12/2010,0.6,18,44,61,1,48,12
08/12/2010,0.4,5,37,42,6,34,9
08/12/2010,0.4,11,38,49,3,36,7
08/12/2010,0.5,39,39,78,1,31,6
08/12/2010,0.8,63,41,103,0,37,6
08/12/2010,1.8,141,40,181,1,51,8
08/12/2010,3.2,238,47,285,1,76,12
08/12/2010,4.0,276,73,348,2,134,17
08/12/2010,4.5,257,105,361,5,172,19
08/12/2010,1.5,66,64,129,19,121,16
08/12/2010,0.9,31,42,74,39,79,27
08/12/2010,0.7,15,24,38,48,72,23
08/12/2010,0.6,14,26,40,48,93,25
08/12/2010,0.5,13,14,27,41,62,8
08/12/2010,0.3,9,14,23,37,36,4
08/12/2010,0.4,11,17,28,30,53,4
08/12/2010,0.4,8,21,30,27,41,4
08/12/2010,0.6,17,28,45,16,55,4
08/12/2010,0.6,8,26,34,13,55,6
08/12/2010,0.5,12,26,38,14,33,5
08/12/2010,0.5,16,31,46,6,49,4
08/12/2010,0.4,10,31,41,6,35,4
08/12/2010,0.4,6,31,37,4,28,4
09/12/2010,0.2,2,22,23,15,26,5
09/12/2010,0.2,5,25,30,10,26,4
09/12/2010,0.2,17,34,51,-99,29,4
09/12/2010,0.2,1,23,25,13,18,3
09/12/2010,0.3,16,33,49,2,31,3
09/12/2010,0.4,22,31,53,3,33,3
09/12/2010,1.1,74,33,107,1,34,4
09/12/2010,1.9,119,35,154,1,40,6
09/12/2010,2.0,122,40,162,5,60,7
09/12/2010,1.8,106,55,160,8,69,8
09/12/2010,1.9,95,69,164,14,75,8
09/12/2010,1.2,49,54,102,25,74,5
09/12/2010,1.1,32,51,83,35,74,7
09/12/2010,0.8,28,41,68,37,63,4
09/12/2010,0.7,26,34,61,35,54,5
09/12/2010,0.7,17,32,49,42,46,4
09/12/2010,0.7,13,36,49,43,68,5
09/12/2010,0.8,19,47,66,20,69,49
09/12/2010,1.2,57,62,119,3,91,121
09/12/2010,1.6,80,60,141,1,74,90
09/12/2010,1.4,65,55,120,1,69,41
09/12/2010,1.2,69,54,123,1,69,24
09/12/2010,1.8,108,49,157,1,57,30
09/12/2010,1.5,105,47,152,1,58,59
10/12/2010,0.6,25,41,66,2,35,39
10/12/2010,0.5,12,39,51,3,32,13
10/12/2010,0.7,34,42,76,1,40,13
10/12/2010,0.7,36,40,76,-99,38,9
10/12/2010,0.6,24,38,62,-99,37,10
10/12/2010,0.7,38,38,76,1,47,11
10/12/2010,1.3,96,43,139,1,47,14
10/12/2010,2.6,202,50,252,1,63,16
10/12/2010,-99,-99,-99,-99,-99,-99,-99
10/12/2010,-99,-99,-99,-99,-99,-99,-99
10/12/2010,-99,-99,-99,-99,-99,125,-99
10/12/2010,2.3,122,120,242,18,127,21
10/12/2010,1.7,59,106,164,30,94,14
10/12/2010,1.4,44,98,142,33,112,13
10/12/2010,1.0,20,62,82,46,72,9
10/12/2010,1.0,23,57,81,56,79,8
10/12/2010,1.1,23,50,74,55,68,7
10/12/2010,1.5,38,71,108,32,99,9
10/12/2010,2.0,86,79,167,3,127,22
10/12/2010,2.5,117,77,195,3,117,20
10/12/2010,3.4,176,73,249,1,134,31
10/12/2010,2.3,124,62,186,7,95,43
10/12/2010,2.7,179,58,237,2,98,41
10/12/2010,2.4,150,55,206,1,92,39
11/12/2010,1.6,95,49,145,0,61,42
11/12/2010,1.6,107,47,155,1,60,38
11/12/2010,1.8,127,46,173,0,61,30
11/12/2010,1.1,69,41,109,0,51,25
11/12/2010,1.0,60,40,100,0,46,27
11/12/2010,1.3,120,44,164,0,49,25
11/12/2010,1.2,97,40,137,0,51,22
11/12/2010,1.8,130,44,175,1,62,18
11/12/2010,2.2,143,53,196,4,63,21
11/12/2010,2.4,137,82,219,7,107,19
11/12/2010,2.3,93,99,192,17,115,20
11/12/2010,2.3,82,110,191,23,119,27
11/12/2010,1.1,24,48,73,41,69,11
11/12/2010,0.6,13,32,45,49,42,8
11/12/2010,0.7,14,23,36,56,44,6
11/12/2010,0.8,9,31,39,63,65,9
11/12/2010,0.7,10,39,49,43,68,45
11/12/2010,0.7,6,42,48,29,63,40
11/12/2010,1.4,65,68,134,2,86,15
11/12/2010,2.4,130,62,192,1,101,24
11/12/2010,2.4,137,60,197,1,76,49
11/12/2010,2.7,177,62,239,1,85,47
11/12/2010,1.7,87,57,145,1,70,39
11/12/2010,1.4,62,55,117,1,65,38
12/12/2010,1.4,68,53,121,1,61,32
12/12/2010,1.1,33,50,83,1,48,20
12/12/2010,1.0,29,47,76,1,46,15
12/12/2010,0.8,16,46,62,1,40,12
12/12/2010,0.8,17,44,61,2,39,9
12/12/2010,0.7,13,40,53,4,35,8
12/12/2010,1.1,54,45,99,1,46,8
12/12/2010,1.3,81,46,128,2,55,11
12/12/2010,1.2,49,37,86,13,49,19
12/12/2010,0.4,18,29,46,26,-99,11
12/12/2010,0.4,10,22,32,39,35,8
12/12/2010,-99,-99,-99,-99,-99,-99,-99
12/12/2010,0.3,5,17,22,57,57,6
12/12/2010,0.2,4,20,24,58,58,5
12/12/2010,0.3,4,21,24,65,64,5
12/12/2010,0.3,5,24,30,62,54,6
12/12/2010,0.3,4,24,28,58,55,7
12/12/2010,0.2,2,25,27,48,42,7
12/12/2010,0.6,7,47,53,18,53,12
12/12/2010,0.6,14,49,63,7,56,54
12/12/2010,0.4,10,47,56,4,74,92
12/12/2010,0.4,28,46,74,2,62,219
